uniqueId,modifiedUnixTmp,tableName,roundNumber,length,dateStart,dateEnd,dateScheduled,status,player1,player2,country1,country2,score1,score2,event
hanoi-open-pool-championship-2024_1_1_220,1728550164,14,3,9,2024-10-10 13:27:32,2024-10-10 15:49:24,2024-10-10 13:00:00,3,Truong An Bui,Harry Vergara,Viet Nam,Philippines,9,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_221,1728549045,13,3,9,2024-10-10 13:18:50,2024-10-10 15:30:45,2024-10-10 13:00:00,3,Pijus Labutis,Duy Tung Truong,Lithuania,Viet Nam,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_222,1728543679,18,3,9,2024-10-10 12:54:47,2024-10-10 14:01:19,2024-10-10 13:00:00,3,Hung Hsiang Wang,Jonás Souto Comino,Chinese Taipei,Spain,9,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_223,1728544494,2,3,9,2024-10-10 13:13:13,2024-10-10 14:14:54,2024-10-10 13:00:00,3,James Aranas,Jefrey Roda,Philippines,Philippines,5,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_224,1728548021,6,3,9,2024-10-10 13:17:33,2024-10-10 15:13:41,2024-10-10 13:00:00,3,Dang Tuyen Nguyen,Van Xuan Lo,Viet Nam,Viet Nam,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_256,1728387378,22,1,8,2024-10-08 16:50:55,2024-10-08 18:36:18,2024-10-08 16:00:00,3,Hoang Phong Ngyuen,The Hien Nguyen,Viet Nam,Viet Nam,6,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_257,1728381924,26,1,8,2024-10-08 16:14:42,2024-10-08 17:05:24,2024-10-08 16:00:00,3,Jake Newlove,Tuan Kiet Dang,United Kingdom,Viet Nam,8,1,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_258,1728382477,25,1,8,2024-10-08 16:18:52,2024-10-08 17:14:37,2024-10-08 16:00:00,3,Shi-fan Chao,Bobby Chandra Rinaldi,Chinese Taipei,Indonesia,8,1,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_259,1728381609,7,1,8,2024-10-08 15:48:13,2024-10-08 17:00:09,2024-10-08 14:30:00,3,Tony Chau,Viet Hoang Chu,United States,Viet Nam,4,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_260,1728366821,,1,8,2024-10-08 12:53:39,2024-10-08 12:53:41,2024-10-08 14:30:00,3,Anton Raga,Dang Khai Pham,Philippines,Viet Nam,0,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_261,1728378113,8,1,8,2024-10-08 15:56:23,2024-10-08 15:58:33,2024-10-08 14:30:00,3,Joky Vongxay,Jericco Jericco,Lao People's Democratic Republic,Indonesia,0,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_262,1728381036,9,1,8,2024-10-08 14:58:40,2024-10-08 16:50:36,2024-10-08 14:30:00,3,William Ang,Hoang Lam Truong,Singapore,Viet Nam,8,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_263,1728378742,10,1,8,2024-10-08 15:00:07,2024-10-08 16:12:22,2024-10-08 14:30:00,3,Minh Tuoc Nguyen,Ngoc Tuan Le,Viet Nam,Viet Nam,3,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_264,1728384425,10,1,8,2024-10-08 16:21:42,2024-10-08 17:47:05,2024-10-08 16:00:00,3,Van Nam Luong,Van Huy Bui,Viet Nam,Viet Nam,8,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_265,1728383044,20,1,8,2024-10-08 16:29:30,2024-10-08 17:24:04,2024-10-08 16:00:00,3,Quy Tran,Ronel Nalaunan,Viet Nam,Philippines,1,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_266,1728458560,23,1,8,2024-10-09 13:01:26,2024-10-09 14:22:40,2024-10-09 13:00:00,3,Yi Wei Chang,James Oyangoren,Chinese Taipei,United Kingdom,8,0,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_267,1728462158,7,1,8,2024-10-09 13:22:30,2024-10-09 15:22:38,2024-10-09 13:00:00,3,Renaldi Wirawan,Tuan Anh I Nguyen,Indonesia,Viet Nam,5,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_268,1728366807,,1,8,2024-10-08 12:53:23,2024-10-08 12:53:27,2024-10-08 16:00:00,3,Kun Lin Wu,Viet Tuyen An,Chinese Taipei,Viet Nam,0,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_269,1728392330,23,1,8,2024-10-08 18:33:35,2024-10-08 19:58:50,2024-10-08 18:30:00,3,Dino Sadhwani,Shao-chiang Liu,India,Chinese Taipei,3,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_270,1728461156,17,1,8,2024-10-09 13:19:30,2024-10-09 15:05:56,2024-10-09 13:00:00,3,Van Thang Nguyen,Quoc Vu Vuong,Viet Nam,Viet Nam,8,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_271,1728460759,14,1,8,2024-10-09 13:32:20,2024-10-09 14:59:19,2024-10-09 13:00:00,3,Linh Giang Hoang Nguyen,Wiktor Zielinski,Viet Nam,Poland,6,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_272,1728389234,19,1,8,2024-10-08 18:18:03,2024-10-08 19:07:14,2024-10-08 18:30:00,3,Van Toan Nguyen,Brad Levandoski,Viet Nam,United States,8,0,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_273,1728389255,8,1,8,2024-10-08 18:16:50,2024-10-08 19:07:35,2024-10-08 18:30:00,3,Paolo Gillito,Timothy Soong,Philippines,Chinese Taipei,8,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_274,1728469082,7,1,8,2024-10-09 15:31:42,2024-10-09 17:18:02,2024-10-09 14:30:00,3,Van Dung Nguyen,Rico Herman,Viet Nam,Indonesia,7,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_275,1728466735,10,1,8,2024-10-09 15:08:02,2024-10-09 16:38:55,2024-10-09 14:30:00,3,Brandon Fugitt,Trung Anh Tran,United States,Viet Nam,5,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_276,1728390349,14,1,8,2024-10-08 18:15:18,2024-10-08 19:25:49,2024-10-08 18:30:00,3,Le Nguyen,Tsung Han Lin,Viet Nam,Chinese Taipei,2,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_277,1728464401,3,1,8,2024-10-09 14:11:36,2024-10-09 16:00:01,2024-10-09 13:00:00,3,Van Tuan Luong,Anh Tu Nguyen,Viet Nam,Viet Nam,8,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_278,1728460320,10,1,8,2024-10-09 13:16:25,2024-10-09 14:52:00,2024-10-09 13:00:00,3,Lian Han Toh,Quang Thien Nguyen,Singapore,Viet Nam,6,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_279,1728459365,18,1,8,2024-10-09 13:10:51,2024-10-09 14:36:05,2024-10-09 13:00:00,3,Hai Dang Nguyen,Duc Anh Nguyen,Viet Nam,Viet Nam,5,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_280,1728469521,19,1,8,2024-10-09 15:38:13,2024-10-09 17:25:21,2024-10-09 14:30:00,3,Van Viet Luu,Hoai Linh Nguyen,Viet Nam,Viet Nam,8,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_281,1728467160,24,1,8,2024-10-09 14:56:33,2024-10-09 16:46:00,2024-10-09 14:30:00,3,Nicholas Tan,Venus Lim,Singapore,Singapore,8,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_282,1728389957,11,1,8,2024-10-08 18:34:41,2024-10-08 19:19:17,2024-10-08 18:30:00,3,Dinh Long Le,Tien Minh Nguyen,Viet Nam,Viet Nam,2,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_283,1728392050,4,1,8,2024-10-08 18:25:58,2024-10-08 19:54:10,2024-10-08 18:30:00,3,Bethany Sykes,Chih-yung Wang,United States,Chinese Taipei,2,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_284,1728466354,17,1,8,2024-10-09 15:16:07,2024-10-09 16:32:34,2024-10-09 14:30:00,3,Aaron Yip,Thanh Long Nguyen,Singapore,Viet Nam,8,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_285,1728455484,,1,8,2024-10-09 13:31:20,2024-10-09 13:31:24,2024-10-09 14:30:00,3,Minh Tuan Ha,Lukas Fracasso-Verner,Viet Nam,United States,8,0,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_286,1728380414,12,1,8,2024-10-08 15:07:44,2024-10-08 16:40:14,2024-10-08 14:30:00,3,Agung Pratikno,Tien Dung Pham,Indonesia,Viet Nam,4,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_287,1728381359,13,1,8,2024-10-08 15:30:09,2024-10-08 16:55:59,2024-10-08 14:30:00,3,Raphael Gonzalez,Van Kien Phan,Philippines,Viet Nam,8,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_288,1728380844,14,1,8,2024-10-08 15:43:51,2024-10-08 16:47:24,2024-10-08 14:30:00,3,Dat Phi Nguyen,Quang Trung Le,Viet Nam,Viet Nam,1,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_289,1728379752,15,1,8,2024-10-08 14:51:20,2024-10-08 16:29:12,2024-10-08 14:30:00,3,Matt Edwards,Ahmad Taufiq,New Zealand,Brunei Darussalam,4,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_290,1728467526,20,1,8,2024-10-09 15:37:32,2024-10-09 16:52:06,2024-10-09 14:30:00,3,Quoc Hung Chu,Hoang Nhat Nguyen,Viet Nam,Viet Nam,8,5,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_291,1728465214,18,1,8,2024-10-09 14:52:32,2024-10-09 16:13:34,2024-10-09 14:30:00,3,Li Chia Chang,Lee Han Qiang,Chinese Taipei,Singapore,1,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_292,1728391993,6,1,8,2024-10-08 18:31:23,2024-10-08 19:53:13,2024-10-08 18:30:00,3,Ngoc Nhuan Nguyen,Manh Duc Nguyen,Viet Nam,Viet Nam,3,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_293,1728394041,21,1,8,2024-10-08 18:44:25,2024-10-08 20:27:21,2024-10-08 18:30:00,3,Ngoc Tai Nguyen,Liu Nuoen,Viet Nam,China,8,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_294,1728464025,22,1,8,2024-10-09 14:31:44,2024-10-09 15:53:45,2024-10-09 14:30:00,3,Che Wei Fu,Damian Massey,Chinese Taipei,United Kingdom,6,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_295,1728458689,23,1,8,2024-10-09 14:24:44,2024-10-09 14:24:49,2024-10-09 14:30:00,3,Thanh Tung Nguyen,Moritz Neuhausen,Viet Nam,Germany,8,0,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_296,1728464468,9,1,8,2024-10-09 13:58:48,2024-10-09 16:01:08,2024-10-09 13:00:00,3,Su Linh Nguyen,Robert Hart,Viet Nam,United States,7,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_297,1728458314,22,1,8,2024-10-09 13:05:59,2024-10-09 14:18:34,2024-10-09 13:00:00,3,Ching Ting Tang,Tuan Anh II Nguyen,Chinese Taipei,Viet Nam,8,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_298,1728460703,,1,8,2024-10-09 14:58:17,2024-10-09 14:58:23,2024-10-09 14:30:00,3,John La Garde,Li Zhi Min,Philippines,Chinese Taipei,8,0,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_299,1728382284,,1,8,2024-10-08 17:11:20,2024-10-08 17:11:24,2024-10-08 18:30:00,3,Ching Ju Chien,Aleksa Pecelj,Chinese Taipei,Serbia,8,0,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_300,1728460775,,1,8,2024-10-09 14:59:29,2024-10-09 14:59:35,2024-10-09 14:30:00,3,Minh Dung Trang,Kuan Yu Chen,Viet Nam,Chinese Taipei,0,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_301,1728463121,25,1,8,2024-10-09 14:46:07,2024-10-09 15:38:41,2024-10-09 14:30:00,3,Rodlin John Bautista,Trung Thanh Khuc,Philippines,Viet Nam,3,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_302,1728388719,15,1,8,2024-10-08 18:26:37,2024-10-08 18:58:39,2024-10-08 18:30:00,3,Ngoc Anh Le,Assis V Tadique,Viet Nam,Philippines,0,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_303,1728391318,22,1,8,2024-10-08 18:46:19,2024-10-08 19:41:58,2024-10-08 18:30:00,3,Lewis Ng,Phalakorn Taewsakul,Malaysia,Thailand,2,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_304,1728462269,19,1,8,2024-10-09 14:00:33,2024-10-09 15:24:29,2024-10-09 13:00:00,3,Van Viet Nguyen,Ali Percival,Viet Nam,United Kingdom,4,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_305,1728465008,16,1,8,2024-10-09 13:45:21,2024-10-09 16:10:08,2024-10-09 13:00:00,3,The Kien Do,Jerico Bonus,Viet Nam,Philippines,7,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_306,1728394003,15,1,8,2024-10-08 19:09:31,2024-10-08 20:26:43,2024-10-08 18:30:00,3,Chen Chao Ma,David Holbeck,China,Australia,8,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_307,1728369619,,1,8,2024-10-08 13:40:16,2024-10-08 13:40:19,2024-10-08 16:00:00,3,Ben Grady,John Morra,"Korea, Republic of",Canada,8,0,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_308,1728453964,,1,8,2024-10-09 13:05:59,2024-10-09 13:06:04,2024-10-09 13:00:00,3,Sanjin Pehlivanovic,Yi Chang,Bosnia and Herzegovina,Chinese Taipei,0,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_309,1728461703,5,1,8,2024-10-09 13:52:08,2024-10-09 15:15:03,2024-10-09 13:00:00,3,Darren Young,Jose Eliseo Taeza,Singapore,Philippines,8,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_310,1728385400,4,1,8,2024-10-08 17:03:22,2024-10-08 18:03:20,2024-10-08 16:00:00,3,Huy Ha Bui,Yensen Limas,Viet Nam,Indonesia,3,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_311,1728384593,19,1,8,2024-10-08 16:32:27,2024-10-08 17:49:53,2024-10-08 16:00:00,3,Ismail Kadir,Van Hoang Nguyen,Indonesia,Viet Nam,8,5,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_312,1728381816,17,1,8,2024-10-08 15:49:33,2024-10-08 17:03:36,2024-10-08 14:30:00,3,Matjaz Erculj,Brian Gahana,Slovenia,Indonesia,7,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_313,1728380620,22,1,8,2024-10-08 15:25:26,2024-10-08 16:43:40,2024-10-08 14:30:00,3,Pierfrancesco Garzia,Andrey Dmitriev,Italy,Singapore,8,1,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_314,1728381953,21,1,8,2024-10-08 15:01:30,2024-10-08 17:05:53,2024-10-08 14:30:00,3,Thanh Trung Nguyen,Tuyet Anh Le,Viet Nam,Viet Nam,8,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_315,1728377953,26,1,8,2024-10-08 15:15:23,2024-10-08 15:59:13,2024-10-08 14:30:00,3,Xuan Phuong Duong,Xuan Truong Ngo,Viet Nam,Viet Nam,0,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_316,1728383230,5,1,8,2024-10-08 15:59:27,2024-10-08 17:27:10,2024-10-08 16:00:00,3,Aaron Leigh Ko,Ciaran Mc Carron,Singapore,Ireland,8,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_317,1728382438,23,1,8,2024-10-08 16:14:39,2024-10-08 17:13:58,2024-10-08 16:00:00,3,Cuong Tran,Le Duy Nguyen,Viet Nam,Viet Nam,2,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_318,1728382682,18,1,8,2024-10-08 16:04:17,2024-10-08 17:18:02,2024-10-08 16:00:00,3,Danny King,Chris Alexander,United Kingdom,United Kingdom,8,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_319,1728380897,6,1,8,2024-10-08 16:48:14,2024-10-08 16:48:17,2024-10-08 16:00:00,3,Ba Do Vu,Manh Tien Duong,Viet Nam,Viet Nam,8,0,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_320,1728470082,1,2,8,2024-10-09 16:17:07,2024-10-09 17:34:42,2024-10-09 16:00:00,3,The Hien Nguyen,Eklent Kaci,Viet Nam,Albania,4,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_321,1728471296,16,2,8,2024-10-09 16:14:37,2024-10-09 17:54:56,2024-10-09 16:00:00,3,Jake Newlove,Alvin Anggito,United Kingdom,Indonesia,8,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_322,1728470968,26,2,8,2024-10-09 16:23:49,2024-10-09 17:49:28,2024-10-09 16:00:00,3,Shi-fan Chao,Chen Wei Chen,Chinese Taipei,Chinese Taipei,7,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_323,1728471929,,2,8,2024-10-09 18:05:25,2024-10-09 18:05:29,2024-10-09 16:00:00,3,Viet Hoang Chu,Jesson Marabi,Viet Nam,Philippines,8,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_324,1728468744,3,2,8,2024-10-09 16:12:58,2024-10-09 17:12:24,2024-10-09 16:00:00,3,Dang Khai Pham,Sharan Shekaran,Viet Nam,Singapore,1,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_325,1728473880,6,2,8,2024-10-09 16:13:04,2024-10-09 18:38:00,2024-10-09 16:00:00,3,Jericco Jericco,Po Cheng Kuo,Indonesia,Chinese Taipei,7,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_326,1728472378,11,2,8,2024-10-09 16:31:02,2024-10-09 18:12:58,2024-10-09 16:00:00,3,William Ang,Anh Tuan Nguyen,Singapore,Viet Nam,6,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_327,1728472979,8,2,8,2024-10-09 16:09:49,2024-10-09 18:22:59,2024-10-09 16:00:00,3,Ngoc Tuan Le,Rayon So,Viet Nam,Hong Kong,8,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_328,1728471191,2,2,8,2024-10-09 16:58:51,2024-10-09 17:53:11,2024-10-09 16:00:00,3,Van Nam Luong,Aloysius Yapp,Viet Nam,Singapore,2,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_329,1728469482,5,2,8,2024-10-09 16:34:03,2024-10-09 17:24:42,2024-10-09 16:00:00,3,Ronel Nalaunan,Jundel Mazon,Philippines,Philippines,1,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_330,1728481926,3,2,8,2024-10-09 18:29:22,2024-10-09 20:52:06,2024-10-09 18:30:00,3,Yi Wei Chang,Hung Ming Chu,Chinese Taipei,Chinese Taipei,5,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_331,1728477049,11,2,8,2024-10-09 18:19:36,2024-10-09 19:30:49,2024-10-09 18:30:00,3,Tuan Anh I Nguyen,Yuya Tanaka,Viet Nam,Japan,2,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_332,1728470333,13,2,8,2024-10-09 16:20:17,2024-10-09 17:38:53,2024-10-09 16:00:00,3,Viet Tuyen An,Ji Jie,Viet Nam,China,8,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_333,1728481907,4,2,8,2024-10-09 18:19:16,2024-10-09 20:51:47,2024-10-09 18:30:00,3,Shao-chiang Liu,Yun Cheng Liu,Chinese Taipei,Chinese Taipei,7,8,Hanoi Open Pool Championship 2024
